Branch Code,Structural Category,New ID,emp branch English,emp dept English,emp religion,Gender - English,Date of Birth,English Position,Band,emp nationality,emp join date,Married or Not,No of Children,BASIC SALARY MTH,BASIC SALARY YEAR,HOUSING EMP YEAR,EMP TRANS,EMP GAZ,emp MOBILE,emp TRAVEL,JOB NATURE,emp FOOD,Social Insurance,current year service end value,No of Yearly Tickets,tickets value,emp Insurance value,family Insurance value,family Insurance count,emp Insurance total,emp Insurance type,ramadan akramia,Manager new
HO,Fin,11111241,Riyadh,Finance,Muslim,Male,5/30/1998,Senior Accountant,3,Saudi,28-May-25,Single,0,6000,72000,18000,13200,0,0,0,0,0,7500,0,0,0,0,0,0,0,,0,11111232
ho,Fin,11111242,Jeddah,Finance,Muslim,Male,2/9/1975,Senior Data Entry,3,Sudanese,19-Jul-06,Married,0,5000,60000,15000.36,13200,7680,0,0,0,0,6250.03,5506.92,0,0,0,0,1,0,,0,11111295
HO,Fin,11111243,Jeddah,Finance,Muslim,Male,12/10/1972,Senior Accountant,3,Egyptian,8-Apr-07,Married,4,7000,84000,21000,13200,0,0,0,0,0,8750,8880,0,0,0,0,4,0,,0,11111295
ho,Fin,11111244,Madina,Finance,Muslim,Male,2/2/1965,Accounting Supervisor,4,Egyptian,1-Sep-92,Married,3,7500,90000,22500,18000,5760,2400,0,0,0,9375,7261.56,0,0,0,0,1,0,,0,11111295
HO,Fin,11111245,Jeddah,Finance,Muslim,Male,11/18/1990,Accountant,3,Saudi,28-Apr-12,Married,0,5000,60000,24000,13200,0,0,0,0,0,7000,2786.28,0,0,0,0,0,0,,0,11111295
ho,Fin,11111246,Khamis,Finance,Muslim,Male,3/1/1987,Data Entry,3,Saudi,17-Apr-12,Single,0,4250,51000,24000,13200,0,0,0,0,0,6250,2367.12,0,0,0,0,0,0,,0,11111295
ho,Fin,11111247,Dammam,Finance,Muslim,Male,10/6/1982,Senior Accountant,3,Egyptian,5-Mar-11,Married,2,6500,78000,19500,13200,5760,0,0,6000,0,8125,3304.2,0,0,0,0,1,0,,0,11111295
ho,Fin,11111248,Riyadh,Finance,Hindu,Male,5/31/1977,Senior Accountant,3,Indian,8-Sep-08,Married,1,6500,78000,19500,13200,0,0,0,0,0,8125,6558.84,0,0,0,0,2,0,,0,11111295
ho,Fin,11111249,Jeddah,Finance,Muslim,Male,11/25/1982,Accounting Supervisor,4,Egyptian,12-May-08,Married,2,8000,96000,24000,18000,0,2400,0,0,0,10000,6953.52,0,0,0,0,1,0,,0,11111295
ho,Fin,11111250,Riyadh,Finance,Muslim,Male,3/27/1982,Accounting Supervisor,4,Egyptian,1-Dec-07,Married,2,9500,114000,28500,18000,0,2400,0,0,0,11875,7261.68,0,0,0,0,2,0,,0,11111295
ho,Fin,11111251,Madina,Finance,Muslim,Male,9/17/1970,Accountant,3,Saudi,1-Dec-07,Married,1,6250,75000,24000,13200,6000,0,0,0,0,8250,6756.12,0,0,0,0,2,0,,0,11111295
ho,Fin,11111252,Riyadh,Finance,Muslim,Male,12/15/1983,Senior Accountant,3,Egyptian,12-Dec-09,Married,2,7500,90000,22500,13200,5760,0,0,0,0,9375,3476.76,0,0,0,0,1,0,,0,11111295
ho,Fin,11111253,Jeddah,Finance,Muslim,Male,5/24/1990,Accountant,3,Saudi,23-Aug-09,Single,0,5500,66000,24000,13200,7680,0,0,6000,0,7500,29009.52,0,0,0,0,0,0,,0,11111295
HO,Fin,11111254,Riyadh,Finance,Muslim,Male,1/1/1990,Senior Accountant,3,Egyptian,4-Oct-16,Single,0,6500,78000,19500,13200,5760,0,0,0,0,8125,0,0,0,0,0,0,0,,0,11111295
HO,Fin,11111255,Khamis,Finance,Muslim,Male,1/2/1986,Book Keeper,3,Saudi,4-May-16,Married,0,4250,51000,24000,13200,0,0,0,0,0,6250,0,0,0,0,0,0,0,,0,11111295
HO,Fin,11111256,Jeddah,Finance,Muslim,Male,2/28/1984,Accountant,3,Saudi,15-Jun-15,Single,0,5500,66000,24000,13200,6000,0,0,0,0,7500,0,0,0,0,0,0,0,,0,11111295
HO,Fin,11111257,Dammam,Finance,Muslim,Male,4/29/1989,Cashier,3,Saudi,26-Aug-15,Single,0,4500,54000,24000,13200,6000,0,0,0,0,6500,0,0,0,0,0,0,0,,0,11111295
ho,Fin,11111258,Dammam,Finance,Muslim,Male,10/11/1986,Data Entry,3,Saudi,10-Dec-14,Married,0,4250,51000,24000,13200,0,0,0,0,0,6250,0,0,0,0,0,0,0,,0,11111295
ho,Fin,11111259,Dammam,Finance,Muslim,Male,12/6/1986,Data Entry,3,Saudi,10-Dec-14,Single,0,4250,51000,24000,13200,0,0,0,0,0,6250,0,0,0,0,0,0,0,,0,11111295
ho,Fin,11111260,Riyadh,Finance,Muslim,Male,3/11/1986,Cashier,3,Saudi,26-Apr-15,Single,0,4500,54000,24000,13200,6000,0,0,0,0,6500,0,0,0,0,0,0,0,,0,11111295
HO,Fin,11111261,Riyadh,Finance,Muslim,Male,10/28/1990,Senior Accountant,3,Saudi,1-Oct-12,Married,4,6500,78000,24000,13200,0,0,0,0,0,8500,4043.88,0,0,0,0,0,0,,0,11111295
ho,Fin,11111262,Dammam,Finance,Muslim,Male,8/1/1986,Senior Accountant,3,Egyptian,24-Jun-13,Married,2,6500,78000,19500,13200,5760,0,0,0,0,8125,2983.56,0,0,0,0,1,0,,0,11111295
ho,Fin,11111263,Khamis,Finance,Muslim,Male,12/24/1988,Senior Accountant,3,Egyptian,24-Jun-13,Married,1,6500,78000,19500,13200,5760,0,0,6000,0,8125,2983.56,0,0,0,0,1,0,,0,11111295
ho,Fin,11111264,Jeddah,Finance,Muslim,Male,8/7/1987,Senior Accountant,3,Egyptian,24-Jun-13,Single,0,6500,78000,19500,13200,0,0,0,0,0,8125,2983.56,0,0,0,0,0,0,,0,11111295
ho,Fin,11111265,Jeddah,Finance,Muslim,Male,8/21/1988,Senior Accountant,3,Egyptian,2-Mar-14,Married,0,6500,78000,19500,13200,5760,0,0,0,0,8125,3575.28,0,0,0,0,0,0,,0,11111295
HO,Fin,11111266,Dammam,Finance,Muslim,Male,3/12/1991,Accountant,3,Saudi,1-Sep-22,Single,0,5750,69000,24000,13200,0,0,0,0,0,7750,0,0,0,0,0,0,0,,0,11111295
HO,Fin,11111267,Riyadh,Finance,Muslim,Male,5/10/1992,Accountant,3,Saudi,1-Mar-23,Married,0,5500,66000,24000,13200,0,0,0,0,0,7500,0,0,0,0,0,0,0,,0,11111295
HO,Fin,11111268,Khamis,Finance,Muslim,Male,11/16/1994,Accountant,3,Saudi,27-Nov-19,Single,0,6000,72000,18000,13200,6000,0,0,0,0,7500,0,0,0,0,0,0,0,,0,11111295
HO,Fin,11111269,Khamis,Finance,Muslim,Male,6/18/1989,Accountant,3,Egyptian,5-Mar-20,Single,0,5500,66000,16500,13200,5760,0,0,0,0,6875,0,0,0,0,0,0,0,,0,11111295
HO,Fin,11111270,Jeddah,Finance,Muslim,Male,8/28/1990,Senior Book Keeper,3,Saudi,15-Jul-20,Married,0,4500,54000,24000,13200,5760,0,0,0,0,6500,0,0,0,0,0,0,0,,0,11111295
HO,Fin,11111271,Jeddah,Finance,Muslim,Male,1/2/1985,Accountant,3,Jordanian,21-Jul-20,Married,0,5500,66000,16500,13200,0,0,0,0,0,6875,0,0,0,0,0,0,0,,0,11111295
HO,Fin,11111272,Jeddah,Finance,Muslim,Male,12/6/1994,Senior Book Keeper,3,Saudi,15-Jul-18,Single,0,4750,57000,15000,13200,0,0,0,0,0,6000,0,0,0,0,0,0,0,,0,11111295
HO,Fin,11111273,Jeddah,Finance,Muslim,Male,1/16/2003,Book Keeper,3,Saudi,28-Sep-25,Single,0,4750,57000,15000,13200,0,0,0,0,0,6000,0,0,0,0,0,0,0,,0,11111295
HO,Fin,11111274,Jeddah,Finance,Muslim,Male,2/6/2002,Book Keeper,3,Saudi,1-Jul-25,Single,0,4000,48000,15000,13200,0,0,0,0,0,5250,0,0,0,0,0,0,0,,0,11111295
HO,Fin,11111275,Jeddah,Finance,Muslim,Male,8/8/1999,Accountant,3,Egyptian,30-Apr-25,Single,0,5000,60000,15000,13200,0,0,0,0,0,6250,0,0,0,0,0,0,0,,0,11111295
ho,Fin,11111276,Riyadh,Finance,Muslim,Male,5/13/1980,Chief Accountant,5,Sudanese,29-Apr-10,Married,2,10500,126000,31500,24000,0,3000,0,0,0,13125,3378.12,0,0,0,0,1,0,,0,11111277
HO,Fin,11111277,Riyadh,Finance,Muslim,Male,10/19/1973,Financial Controller,6,Jordanian,1-Jun-16,Married,0,18000,216000,54000,36000,0,3000,0,0,0,22500,0,0,0,0,0,0,0,,0,11112252
ho,Fin,11111278,HO-Jeddah,Finance,Muslim,Male,10/9/1980,Accounting Supervisor,4,Egyptian,1-Jun-09,Married,3,9000,108000,27000,18000,0,2400,0,0,0,11250,6953.4,0,0,0,0,0,0,,0,11111276
HO,Fin,11111279,Riyadh,Finance,Muslim,Male,7/23/1988,Senior Accountant,3,Egyptian,11-Oct-16,Married,2,7475,89700,22416,13200,0,0,0,0,0,9343,0,0,0,0,0,0,0,,0,11111276
HO,Fin,11111280,Riyadh,Finance,Muslim,Male,12/22/1984,Senior Accountant,3,Egyptian,11-Oct-16,Single,0,6500,78000,21000,13200,0,0,0,6000,0,8250,0,0,0,0,0,0,0,,0,11111276
HO,Fin,11111281,Riyadh,Finance,Muslim,Male,10/25/1989,Accounting Supervisor,4,Egyptian,10-Nov-15,Married,0,8000,96000,24000,18000,0,2400,0,0,0,10000,0,0,0,0,0,0,0,,0,11112247
HO,Fin,11111282,HO-Jeddah,Finance,Muslim,Male,1/1/1991,Accounting Supervisor,4,Egyptian,10-Nov-15,Single,0,8000,96000,24000,18000,0,2400,0,6000,0,10000,0,0,0,0,0,0,0,,0,11111276
HO,Fin,11111283,Riyadh,Finance,Muslim,Male,6/9/2002,Accountant,3,Saudi,6-Sep-23,Single,0,5500,66000,16500,13200,0,0,0,0,0,6875,0,0,0,0,0,0,0,,0,11111276
ho,Fin,11111284,Riyadh,Finance,Muslim,Male,9/15/1998,Accountant,3,Saudi,2-Jun-24,Single,0,6500,78000,19500,13200,0,0,0,0,0,8125,0,0,0,0,0,0,0,,0,11112321
HO,Fin,11111285,Riyadh,Finance,Muslim,Male,7/23/1990,Accountant,3,Egyptian,27-Jun-20,Single,0,6000,72000,18000,13200,0,0,0,0,0,7500,0,0,0,0,0,0,0,,0,11112247
HO,Fin,11111286,Riyadh,Finance,Muslim,Male,4/19/1981,Accountant,3,Sudanese,7-Jul-19,Single,0,6000,72000,18000,13200,0,0,0,0,0,7500,0,0,0,0,0,0,0,,0,11111276
HO,Fin,11111287,Riyadh,Finance,Muslim,Male,5/19/1994,Accountant,3,Egyptian,28-Nov-19,Single,0,6000,72000,18000,13200,0,0,0,0,0,7500,0,0,0,0,0,0,0,,0,11111276
ho,Fin,11111288,Riyadh,Finance,Muslim,Male,1/4/1981,Accountant,3,Egyptian,28-Nov-19,Married,0,6000,72000,18000,13200,0,0,0,0,0,7500,0,0,0,0,0,0,0,,0,11112247
ho,Fin,11111289,Riyadh,Finance,Muslim,Male,6/26/1990,Senior Accountant,3,Egyptian,5-Dec-17,Single,0,6500,78000,21000,13200,0,0,0,0,0,8250,0,0,0,0,0,0,0,,0,11111276
HO,Fin,11111290,Riyadh,Finance,Muslim,Male,5/13/2002,Accountant,3,Saudi,21-Sep-25,Single,0,5500,66000,16500,13200,0,0,0,0,0,6875,0,0,0,0,0,0,0,,0,11111277
HO,Fin,11111291,Riyadh,Finance,Muslim,Male,6/1/2001,Accountant,3,Saudi,23-Apr-25,Single,0,5500,66000,15000,13200,0,0,0,0,0,6750,0,0,0,0,0,0,0,,0,11111276
HO,Fin,11111292,HO-Jeddah,Finance,Muslim,Male,7/25/1976,IT Support Lead,5,Palestine,1-Nov-03,Married,3,12250,147000,36750,24000,0,3000,0,0,0,15187.5,13188,0,0,0,0,4,0,,0,N-1
ho,Fin,11111293,HO-Jeddah,Finance,Muslim,Male,9/20/1983,Chief Accountant,5,Egyptian,26-Dec-09,Married,2,13500,162000,40500,24000,0,3000,0,0,0,16875,4314.96,0,0,0,0,0,0,,0,N-1
ho,Fin,11111294,HO-Jeddah,Finance,Muslim,Male,11/10/1986,Chief Accountant,5,Egyptian,15-Sep-14,Married,1,9750,117000,29244,24000,0,3000,0,0,0,12187,1339.68,0,0,0,0,0,0,,0,N-1
HO,Fin,11111295,HO-Jeddah,Finance,Muslim,Male,9/1/1982,Financial Controller,6,Egyptian,23-Dec-14,Married,3,18000,216000,54000,36000,0,3000,0,0,0,22500,0,0,0,0,0,0,0,,0,N-1
HO,Fin,11111296,HO-Jeddah,Finance,Muslim,Male,6/10/1991,Chief Accountant,5,Egyptian,10-Nov-15,Single,0,9000,108000,27000,24000,0,3000,0,0,0,11250,0,0,0,0,0,0,0,,0,N-1
ho,Fin,11111297,HO-Jeddah,Finance,Muslim,Male,1/13/1988,Senior Accountant,3,Saudi,14-May-12,Single,0,6500,78000,24000,13200,0,0,0,0,0,8500,2391.84,0,0,0,0,0,0,,0,11111293
ho,Fin,11111298,HO-Jeddah,Finance,Muslim,Male,3/12/1992,Accountant,3,Saudi,14-May-12,Single,0,6000,72000,24000,13200,0,0,0,0,0,8000,2712.36,0,0,0,0,0,0,,0,11111295
ho,Fin,11111299,HO-Jeddah,Finance,Muslim,Male,1/1/1981,Accounting Supervisor,4,Egyptian,25-May-09,Married,3,9750,117000,29256,18000,0,2400,0,0,0,12188,8630.16,0,0,0,0,1,0,,0,11111295
ho,Fin,11111300,HO-Jeddah,Finance,Muslim,Male,1/10/1982,Accounting Supervisor,4,Egyptian,6-Sep-09,Married,3,9750,117000,29250,18000,0,2400,0,0,0,12375.5,8054.76,0,0,0,0,3,0,,0,11111295
ho,Fin,11111301,HO-Jeddah,Finance,Muslim,Male,8/14/1986,Accounting Supervisor,4,Egyptian,6-Sep-09,Married,2,9500,114000,28500,18000,0,2400,0,0,0,11875,8054.76,0,0,0,0,0,0,,0,11111294
HO,Fin,11111302,HO-Jeddah,Finance,Muslim,Male,7/27/1990,Accountant,3,Saudi,21-Sep-16,Single,0,5500,66000,24000,13200,0,0,0,0,0,7500,0,0,0,0,0,0,0,,0,11111294
ho,Fin,11111303,HO-Jeddah,Finance,Muslim,Male,9/24/1987,Accounting Supervisor,4,Egyptian,21-Apr-16,Single,0,7250,87000,21744,18000,0,2400,0,0,0,9062,0,0,0,0,0,0,0,,0,11111295
HO,Fin,11111304,HO-Jeddah,Finance,Muslim,Male,7/15/1980,Senior Accountant,3,Yemeni,23-Jun-15,Married,2,7000,84000,21000,13200,0,0,0,0,0,8750,0,0,0,0,0,0,0,,0,11111295
ho,Fin,11111305,HO-Jeddah,Finance,Muslim,Male,1/1/1977,Senior Accountant,3,Yemeni,22-Jul-15,Married,1,7000,84000,21000,13200,0,0,0,0,0,9000,0,0,0,0,0,0,0,,0,11111295
ho,Fin,11111306,HO-Jeddah,Finance,Muslim,Male,4/30/1985,Senior Accountant,3,Saudi,6-Nov-12,Married,0,7000,84000,24000,13200,0,0,0,0,0,9000,3575.4,0,0,0,0,0,0,,0,11111293
HO,Fin,11111307,HO-Jeddah,Finance,Muslim,Male,9/12/1990,Senior Accountant,3,Saudi,3-Nov-12,Married,0,8250,99000,24744,13200,0,0,0,0,0,10312,15959.16,0,0,0,0,0,0,,0,11111296
ho,Fin,11111308,HO-Jeddah,Finance,Muslim,Male,6/10/1985,Accountant,3,Saudi,30-Jun-12,Single,0,6000,72000,24000,13200,0,0,0,0,0,8000,2391.84,0,0,0,0,0,0,,0,11111295
ho,Fin,11111309,HO-Jeddah,Finance,Muslim,Male,4/8/1985,Senior Accountant,3,Egyptian,5-Feb-14,Single,0,6500,78000,21000,13200,0,0,0,0,0,8250,2589,0,0,0,0,0,0,,0,11111295
HO,Fin,11111310,HO-Jeddah,Finance,Muslim,Male,1/30/1990,Senior Accountant,3,Saudi,30-Jun-14,Single,0,6500,78000,24000,13200,0,0,0,0,0,8500,3008.16,0,0,0,0,0,0,,0,11111295
HO,Fin,11111311,HO-Jeddah,Finance,Muslim,Female,11/18/1999,Accountant,3,Yemeni,22-Nov-22,Single,0,6000,72000,18000,13200,0,0,0,0,0,7500,0,0,0,0,0,0,0,,0,11111295
HO,Fin,11111312,HO-Jeddah,Finance,Muslim,Female,9/20/1987,Accountant,3,Saudi,1-Dec-22,Single,0,5500,66000,16500,13200,0,0,0,0,0,6875,0,0,0,0,0,0,0,,0,11111295
HO,Fin,11111313,HO-Jeddah,Finance,Muslim,Male,4/27/1998,Accountant,3,Palestine,31-May-23,Single,0,5000,60000,15000,13200,0,0,0,0,0,6250,0,0,0,0,0,0,0,,0,11111293
HO,Fin,11111314,HO-Jeddah,Finance,Muslim,Male,6/14/2001,Accountant,3,Egyptian,9-May-24,Single,0,5000,60000,15000,13200,0,0,0,0,0,6250,0,0,0,0,0,0,0,,0,11111294
ho,Fin,11111315,HO-Jeddah,Finance,Muslim,Male,8/23/1993,Accountant,3,Lebanese,10-Jul-24,Single,0,5000,60000,15000,13200,0,0,0,0,0,6250,0,0,0,0,0,0,0,,0,11111294
HO,Fin,11111316,HO-Jeddah,Finance,Muslim,Female,11/22/1990,Accountant,3,Saudi,26-Sep-21,Single,0,5000,60000,15000,13200,0,0,0,0,0,6250,0,0,0,0,0,0,0,,0,11111295
HO,Fin,11111317,HO-Jeddah,Finance,Muslim,Male,5/16/1998,Accountant,3,Saudi,5-Jul-21,Single,0,6000,72000,24000,13200,0,0,0,0,0,8000,0,0,0,0,0,0,0,,0,11111295
HO,Fin,11111318,HO-Jeddah,Finance,Muslim,Female,1/13/1993,Senior Accountant,3,Saudi,11-Jul-21,Single,0,6500,78000,21000,13200,0,0,0,0,0,8250,0,0,0,0,0,0,0,,0,11111293
HO,Fin,11111319,HO-Jeddah,Finance,Muslim,Male,2/10/1989,Accountant,3,Saudi,14-Oct-20,Married,0,5500,66000,24000,13200,0,0,0,0,0,7500,0,0,0,0,0,0,0,,0,11111294
HO,Fin,11111320,HO-Jeddah,Finance,Muslim,Female,1/9/1997,Senior Accountant,3,Egyptian,9-Jan-20,Single,0,6500,78000,21000,13200,0,0,0,0,0,8250,0,0,0,0,0,0,0,,0,11111294
HO,Fin,11111321,HO-Jeddah,Finance,Muslim,Male,12/7/1989,Accounting Supervisor,4,Egyptian,3-Jun-20,Married,0,7250,87000,21744,18000,0,2400,0,6000,0,9062,0,0,0,0,0,0,0,,0,11111295
ho,Fin,11111322,HO-Jeddah,Finance,Muslim,Male,5/13/1988,Accountant,3,Egyptian,16-Jun-20,Married,0,5500,66000,16500,13200,0,0,0,0,0,6875,0,0,0,0,0,0,0,,0,11111293
HO,Fin,11111323,HO-Jeddah,Finance,Muslim,Female,10/25/1997,Senior Accountant,3,Saudi,1-Oct-19,Single,0,6750,81000,21000,13200,0,0,0,0,0,8500,0,0,0,0,0,0,0,,0,11111296
HO,Fin,11111324,HO-Jeddah,Finance,Muslim,Male,7/17/1986,Accounting Supervisor,4,Egyptian,8-Jan-17,Married,2,7500,90000,22500,18000,0,2400,0,0,0,9375,0,0,0,0,0,0,0,,0,11111293
ho,Fin,11111325,HO-Jeddah,Finance,Muslim,Male,10/17/1991,Senior Accountant,3,Yemeni,1-Feb-17,Married,2,6500,78000,24000,13200,0,0,0,0,0,8500,0,0,0,0,0,0,0,,0,11111295
HO,Fin,11111326,HO-Jeddah,Finance,Muslim,Female,12/15/1992,Accountant,3,Saudi,3-May-15,Single,0,5000,60000,15000,13200,0,0,0,0,0,6250,0,0,0,0,0,0,0,,0,11111293
HO,Fin,11111327,HO-Jeddah,Finance,Muslim,Male,4/26/1989,Accountant,3,Egyptian,11-Jun-25,Married,0,5000,60000,15000,13200,0,0,0,0,0,6250,0,0,0,0,0,0,0,,0,11111294
HO,Fin,11111328,HO-Jeddah,Finance,Muslim,Female,8/10/2001,Accountant,3,Saudi,2-Mar-25,Single,0,5500,66000,16500,13200,0,0,0,0,0,6875,0,0,0,0,0,0,0,,0,11111295
HO,Fin,11111329,HO-Jeddah,Finance,Muslim,Male,12/10/1988,Messenger,1,Egyptian,15-Oct-20,Single,0,4000,48000,12000,6000,7680,1200,0,6000,0,5000,0,0,0,0,0,0,0,,0,11111295
HO,Scientific,11111330,Riyadh,Leadership,Muslim,Male,12/31/1981,Governmental Business Manager,6,Saudi,15-Oct-24,Married,0,24000,288000,72000,36000,9600,3000,0,0,0,30000,0,0,0,0,0,0,0,,0,N-1
ho,Scientific,11111331,Jeddah,Supply Chain,Muslim,Male,11/20/1983,Warehouse Manager,5,Egyptian,25-Dec-10,Married,2,13000,156000,39000,24000,11520,3000,0,0,0,16250,4273.92,0,0,0,0,2,0,,0,11111332
ho,Scientific,11111332,HO-Jeddah,Supply Chain,Muslim,Male,11/1/1973,Supply Chain Manager,6,Egyptian,10-Mar-13,Married,2,23250,279000,69756,36000,9600,3000,0,0,0,29063,4684.92,0,0,0,0,3,0,,0,N-1
HO,Scientific,11111333,Riyadh,Supply Chain,Muslim,Male,10/21/1987,District Sales Manager,5,Palestine,3-Apr-18,Single,0,10000,120000,30000,24000,6000,3000,0,0,0,10937,0,0,0,0,0,0,0,,0,11111332
ho,Scientific,11111334,Jeddah,Sales,Muslim,Male,12/27/1981,Governmental Relations Manager,5,Egyptian,1-Mar-10,Married,2,10500,126000,31500,24000,9600,3000,0,0,0,13125,2712.24,0,0,0,0,0,0,,0,11111330
HO,Scientific,11111335,Riyadh,Regulatory Affairs,Muslim,Male,5/27/1979,Registration Manager,6,Saudi,7-Jan-12,Single,0,15500,186000,46500,36000,11520,3000,0,0,0,19375,4931.52,0,0,0,0,0,0,,0,N-1
HO,Scientific,11111336,HO-Jeddah,Sales,Muslim,Male,11/11/1983,Business Unit Manager,6,Jordanian,16-Sep-13,Married,3,23000,276000,69000,36000,9600,3000,0,0,0,28750,10541.04,0,0,0,0,4,0,,0,N-1
ho,Scientific,11111337,Jeddah,Sales,Muslim,Male,8/8/1984,Governmental Business Supervisor,4,Saudi,23-Jan-07,Married,1,7300,87600,24000,18000,9600,2400,0,0,0,9300,7890.48,0,0,0,0,2,0,,0,11111330
ho,Scientific,11111338,Dammam,Supply Chain,Muslim,Male,3/7/1979,Assistant Store Keeper,3,Bangladesh,16-Jul-05,Single,0,5250,63000,15756,13200,0,0,0,0,0,6563,4241.16,0,0,0,0,0,0,,0,11111331
ho,Scientific,11111339,HO-Jeddah,Sales,Muslim,Male,1/10/1984,Accounting Supervisor,4,Egyptian,19-Nov-06,Married,0,9500,114000,28500,18000,0,2400,0,0,0,11875,6953.4,0,0,0,0,0,0,,0,11111336
ho,Scientific,11111340,Khamis,Sales,Muslim,Male,10/20/1985,Governmental Business Supervisor,4,Egyptian,10-Oct-11,Married,2,6300,75600,18900,18000,14400,2400,0,0,0,7875,2589.12,0,0,0,0,0,0,,0,11111330
ho,Scientific,11111341,Dammam,Sales,Muslim,Male,6/20/1981,Governmental Business Representative,3,Egyptian,20-Apr-09,Married,2,5900,70800,17700,13200,7680,1800,0,0,0,7375,3821.88,0,0,0,0,0,0,,0,11111330
ho,Scientific,11111342,Madina,Sales,Muslim,Male,3/2/1975,Sales Supervisor,4,Egyptian,17-Feb-09,Married,4,8250,99000,24756,18000,9600,2400,0,0,0,10313,7150.68,0,0,0,0,3,0,,0,11111332
ho,Scientific,11111343,Jeddah,Supply Chain,Muslim,Male,3/10/1975,Store Keeper,3,Pakistani,21-Nov-07,Married,2,5550,66600,16656,13200,0,0,0,0,0,6938,6262.92,0,0,0,0,1,0,,0,11111331
ho,Scientific,11111344,Riyadh,Sales,Muslim,Male,1/28/1984,Governmental Business Supervisor,4,Saudi,15-Feb-10,Single,0,7300,87600,24000,18000,9600,2400,0,0,0,9300,3205.44,0,0,0,0,0,0,,0,11111330
HO,Scientific,11111345,Riyadh,Sales,Muslim,Male,3/21/1990,Governmental Business Supervisor,4,Egyptian,11-Oct-16,Married,0,9000,108000,27000,18000,7680,2400,0,0,0,11250,0,0,0,0,0,0,0,,0,11111330
ho,Scientific,11111346,Jeddah,Sales,Muslim,Male,6/30/1995,Governmental Business Representative,3,Saudi,1-Nov-16,Single,0,6000,72000,18000,13200,7680,1800,0,0,0,7500,0,0,0,0,0,0,0,,0,11111330
HO,Scientific,11111347,Jeddah,Supply Chain,Muslim,Male,10/23/1983,Store Keeper,3,Egyptian,9-Oct-16,Single,0,5150,61800,15456,13200,0,0,0,0,0,6438,0,0,0,0,0,0,0,,0,11111331
ho,Scientific,11111348,Jeddah,Sales,Muslim,Male,6/27/1988,Sales Representative,3,Egyptian,27-Jun-16,Single,0,4500,54000,15000,18000,9600,1800,0,0,0,5750,0,0,0,0,0,0,0,,0,11111479
HO,Scientific,11111349,Jeddah,Sales,Muslim,Male,8/8/1988,Governmental Business Representative,3,Saudi,17-Jul-16,Single,0,5700,68400,24000,13200,7680,1800,0,0,0,7700,0,0,0,0,0,0,0,,0,11111330
HO,Scientific,11111350,Dammam,Sales,Muslim,Male,3/31/1984,Governmental Business Representative,3,Saudi,17-Jul-16,Single,0,5800,69600,24000,13200,7680,1800,0,0,0,7800,0,0,0,0,0,0,0,,0,11111330
HO,Scientific,11111351,Madina,Sales,Muslim,Male,1/4/1989,Governmental Business Representative,3,Palestine,17-Jul-16,Married,5,6000,72000,24000,13200,7680,1800,0,0,0,8000,0,0,0,0,0,0,0,,0,11111330
HO,Scientific,11111352,Madina,Sales,Muslim,Male,12/28/1988,Sales Representative,3,Egyptian,23-Aug-16,Single,0,4500,54000,15000,18000,9600,1800,0,0,0,5750,0,0,0,0,0,0,0,,0,11111342
ho,Scientific,11111353,Riyadh,Sales,Muslim,Male,5/2/1993,Governmental Business Representative,3,Saudi,2-Aug-15,Single,0,5000,60000,15000,13200,7680,1800,0,0,0,6250,0,0,0,0,0,0,0,,0,11111330
HO,Scientific,11111354,Riyadh,Sales,Muslim,Male,4/14/1988,Sales Representative,3,Egyptian,24-Dec-15,Married,2,4500,54000,15000,18000,9600,1800,0,0,0,5750,0,0,0,0,0,0,0,,0,11111333
HO,Scientific,11111355,HO-Jeddah,Supply Chain,Muslim,Male,1/1/1988,Clearance Officer,3,Yemeni,23-Nov-14,Single,0,6250,75000,18756,13200,5760,1800,0,0,0,7813,0,0,0,0,0,0,0,,0,11111332
HO,Scientific,11111356,HO-Jeddah,Supply Chain,Muslim,Male,1/1/1972,Supply Chain Supervisor,4,Indian,15-May-15,Married,3,11000,132000,33000,18000,0,2400,0,0,0,13750,0,0,0,0,0,0,0,,0,11111332
ho,Scientific,11111357,Madina,Maintenance,Muslim,Male,3/2/1976,Maintenance Engineer,4,Egyptian,8-Mar-14,Married,3,6500,78000,19500,18000,9600,2400,0,0,0,8125,3698.64,0,0,0,0,0,0,,0,11111432
ho,Scientific,11111358,Riyadh,Supply Chain,Muslim,Male,4/11/1986,Regulatory Affairs Supervisor,4,Yemeni,17-Nov-13,Married,1,8700,104400,26100,18000,7680,2400,0,0,0,10875,2465.76,0,0,0,0,0,0,,0,11111335
ho,Scientific,11111359,Riyadh,Supply Chain,Muslim,Male,7/10/1983,Assistant Store Keeper,3,Bangladesh,1-Jan-14,Single,0,4000,48000,12000,13200,0,0,0,0,0,5000,2136.72,0,0,0,0,0,0,,0,11111331
ho,Scientific,11111360,Riyadh,Sales,Muslim,Male,7/1/1988,Sales Supervisor,4,Palestine,6-Apr-14,Married,1,7000,84000,21000,18000,9600,2400,0,0,0,8750,2589.12,0,0,0,0,0,0,,0,11111433
HO,Scientific,11111361,Madina,Sales,Muslim,Male,2/29/1988,Governmental Business Supervisor,4,Saudi,21-May-14,Single,0,7800,93600,24000,18000,7680,2400,0,0,0,9800,2391.72,0,0,0,0,0,0,,0,11111330
